Species,ID,Date,Sex,WingSize,L2Length
D_sulfuri,SUL1054.TIF,04_Apr_02,F,0.31262891,0.693709748
D_sulfuri,SUL1055.TIF,04_Apr_02,F,0.2964437907,0.6710744945
D_sulfuri,SUL1074.TIF,05_Apr_02,F,0.2547803601,0.6159358748
D_sulfuri,SUL1075.TIF,05_Apr_02,F,0.2964121451,0.6759686278
D_sulfuri,SUL1076.TIF,05_Apr_02,F,0.238729424,0.6170187942
D_sulfuri,SUL1077.TIF,05_Apr_02,F,0.1686212226,0.5334452732
D_sulfuri,SUL1078.TIF,05_Apr_02,F,0.2311988045,0.5968310187
D_sulfuri,SUL1079.TIF,05_Apr_02,F,0.2767372889,0.6533641836
D_sulfuri,SUL1080.TIF,05_Apr_02,F,0.2887492824,0.651121333
D_sulfuri,SUL1103.TIF,16_Apr_02,F,0.3213827502,0.7098080265
D_sulfuri,SUL1104.TIF,16_Apr_02,F,0.2719308612,0.6539243823
D_sulfuri,SUL1105.TIF,16_Apr_02,F,0.3088068386,0.6879541573
D_sulfuri,SUL1106.TIF,16_Apr_02,F,0.3111845226,0.6752832552
D_sulfuri,SUL1107.TIF,16_Apr_02,F,0.2583874783,0.608018934
D_sulfuri,SUL1109.TIF,16_Apr_02,F,0.2966853929,0.6811412185
D_sulfuri,SUL1110.TIF,16_Apr_02,F,0.1464418042,0.5114076643
D_sulfuri,SUL1111.TIF,16_Apr_02,F,0.3187809189,0.6898388929
D_sulfuri,SUL1112.TIF,16_Apr_02,F,0.2999471359,0.67246943830000006
D_sulfuri,SUL1113.TIF,16_Apr_02,F,0.3239509615,0.6945173653
D_sulfuri,SUL1114.TIF,16_Apr_02,F,0.3115569634,0.6848806915
D_sulfuri,SUL1115.TIF,16_Apr_02,F,0.2649810826,0.6488617481
D_sulfuri,SUL1116.TIF,16_Apr_02,F,0.2913984883,0.6623077454
D_sulfuri,SUL1117.TIF,16_Apr_02,F,0.3127129624,0.6912541002
D_sulfuri,SUL1118.TIF,16_Apr_02,F,0.1840876279,0.5634000903
D_sulfuri,SUL1119.TIF,16_Apr_02,F,0.2565133605,0.6314966228
D_sulfuri,SUL1137.TIF,16_Apr_02,F,0.29350108,0.6676598977
D_sulfuri,SUL1138.TIF,16_Apr_02,F,0.3289335438,0.7030516785
D_sulfuri,SUL1139.TIF,16_Apr_02,F,0.3132780318,0.6742889955
D_sulfuri,SUL1140.TIF,16_Apr_02,F,0.3208224703,0.6998193338
D_sulfuri,SUL1141.TIF,16_Apr_02,F,0.3181837618,0.6948933985
D_sulfuri,SUL1142.TIF,16_Apr_02,F,0.3129104598,0.6768713502
D_sulfuri,SUL1143.TIF,16_Apr_02,F,0.3072107557,0.682014627
D_sulfuri,SUL1144.TIF,16_Apr_02,F,0.1799866502,0.5413393868
D_sulfuri,SUL1145.TIF,16_Apr_02,F,0.3054378285,0.6761930423
D_sulfuri,SUL1146.TIF,16_Apr_02,F,0.2957872016,0.6742653749
D_sulfuri,SUL1147.TIF,16_Apr_02,F,0.1550091569,0.5204981772
D_sulfuri,SUL1148.TIF,16_Apr_02,F,0.3365553342,0.714063359
D_sulfuri,SUL1149.TIF,16_Apr_02,F,0.3274816062,0.7072048699
D_sulfuri,SUL1150.TIF,16_Apr_02,F,0.2552892533,0.6425719943
D_sulfuri,SUL1151.TIF,16_Apr_02,F,0.3083269166,0.6833906855
D_sulfuri,SUL1152.TIF,16_Apr_02,F,0.2927725744,0.6636295998
D_sulfuri,SUL1153.TIF,16_Apr_02,F,0.3109723612,0.6843037939
D_sulfuri,SUL1173.TIF,16_Apr_02,F,0.3178309448,0.6911920308
D_sulfuri,SUL1174.TIF,16_Apr_02,F,0.2586943449,0.6452150045
D_sulfuri,SUL1175.TIF,16_Apr_02,F,0.2947740239,0.6595162735
D_sulfuri,SUL1176.TIF,16_Apr_02,F,0.3166056034,0.6964675876
D_sulfuri,SUL1177.TIF,16_Apr_02,F,0.2735649149,0.6604679564
D_sulfuri,SUL1178.TIF,16_Apr_02,F,0.3014537162,0.6749490558
D_sulfuri,SUL1179.TIF,16_Apr_02,F,0.1579789368,0.5376940142
D_sulfuri,SUL1180.TIF,16_Apr_02,F,0.3264773314,0.6934853446
D_sulfuri,SUL1181.TIF,16_Apr_02,F,0.3053589592,0.677606919
D_sulfuri,SUL1182.TIF,16_Apr_02,F,0.2719652227,0.6506612459
D_sulfuri,SUL1183.TIF,16_Apr_02,F,0.2913198412,0.6654761565
D_sulfuri,SUL1193.TIF,16_Apr_02,F,0.1949600974,0.5582215754
D_sulfuri,SUL1194.TIF,16_Apr_02,F,0.2144466701,0.5750506285
D_sulfuri,SUL1195.TIF,16_Apr_02,F,0.2772740146,0.6410700815
D_sulfuri,SUL1196.TIF,16_Apr_02,F,0.2938266472,0.673647781
D_sulfuri,SUL1197.TIF,16_Apr_02,F,0.290134688,0.6626886021
D_sulfuri,SUL1198.TIF,16_Apr_02,F,0.2671504194,0.637781733
D_sulfuri,SUL1199.TIF,16_Apr_02,F,0.2426064316,0.6090088429
D_sulfuri,SUL1200.TIF,16_Apr_02,F,0.2929912958,0.663449786
D_sulfuri,SUL1201.TIF,16_Apr_02,F,0.2224349722,0.58153805
D_sulfuri,SUL1202.TIF,16_Apr_02,F,0.2288079129,0.5889836529
D_sulfuri,SUL1203.TIF,16_Apr_02,F,0.3176987534,0.6895452101
D_sulfuri,SUL1204.TIF,16_Apr_02,F,0.2360675723,0.611388283
D_sulfuri,SUL1205.TIF,16_Apr_02,F,0.2635312876,0.6270573012
D_sulfuri,SUL1206.TIF,16_Apr_02,F,0.2760565365,0.6153993038
D_sulfuri,SUL1207.TIF,16_Apr_02,F,0.3081260563,0.6720024924
D_sulfuri,SUL1208.TIF,16_Apr_02,F,0.2861697412,0.6536472448
D_sulfuri,SUL1209.TIF,16_Apr_02,F,0.2867639544,0.6486815437
D_sulfuri,SUL1210.TIF,16_Apr_02,F,0.0805796895,0.4434769292
D_sulfuri,SUL1002.TIF,04_Apr_02,M,0.1598510478,0.5308209087
D_sulfuri,SUL1003.TIF,04_Apr_02,M,0.1849785349,0.5409883546
D_sulfuri,SUL1018.TIF,04_Apr_02,M,0.1837827749,0.5332922799
D_sulfuri,SUL1019.TIF,04_Apr_02,M,0.1726331467,0.5375312435
D_sulfuri,SUL1020.TIF,04_Apr_02,M,0.1251209945,0.466536264
D_sulfuri,SUL1021.TIF,04_Apr_02,M,0.1434278009,0.5170141857
D_sulfuri,SUL1022.TIF,04_Apr_02,M,0.1689671365,0.5332719878
D_sulfuri,SUL1023.TIF,04_Apr_02,M,0.151045297,0.5052504141
D_sulfuri,SUL1024.TIF,04_Apr_02,M,0.1643586667,0.5079416251
D_sulfuri,SUL1025.TIF,04_Apr_02,M,0.1428275412,0.4972349849
D_sulfuri,SUL1026.TIF,04_Apr_02,M,0.1770098164,0.5300180108
D_sulfuri,SUL1027.TIF,04_Apr_02,M,0.1858083383,0.5455250267
D_sulfuri,SUL1028.TIF,04_Apr_02,M,0.1472816733,0.5189415965
D_sulfuri,SUL1034.TIF,04_Apr_02,M,0.2876198736,0.6604672184
D_sulfuri,SUL1035.TIF,04_Apr_02,M,0.2303118153,0.5782246022
D_sulfuri,SUL1036.TIF,04_Apr_02,M,0.302159721,0.6756267575
D_sulfuri,SUL1037.TIF,04_Apr_02,M,0.168987283,0.5345263644
D_sulfuri,SUL1038.TIF,04_Apr_02,M,0.1043266422,0.452956
D_sulfuri,SUL1047.TIF,04_Apr_02,M,0.175806528,0.5553552858
D_sulfuri,SUL1048.TIF,04_Apr_02,M,0.1841156677,0.5542768465
D_sulfuri,SUL1056.TIF,04_Apr_02,M,0.1510412928,0.5113168965
D_sulfuri,SUL1057.TIF,04_Apr_02,M,0.1501190487,0.5001839008
D_sulfuri,SUL1058.TIF,04_Apr_02,M,0.1572946096,0.4951579095
D_sulfuri,SUL1059.TIF,04_Apr_02,M,0.1609289167,0.5322784957
D_sulfuri,SUL1060.TIF,04_Apr_02,M,0.1505822321,0.519981246
D_sulfuri,SUL1061.TIF,04_Apr_02,M,0.1746271175,0.5458801289
D_sulfuri,SUL1062.TIF,04_Apr_02,M,0.1682311497,0.535975136
D_sulfuri,SUL1063.TIF,04_Apr_02,M,0.1673247152,0.5115021303
D_sulfuri,SUL1064.TIF,04_Apr_02,M,0.1405715017,0.4978860186
D_sulfuri,SUL1065.TIF,04_Apr_02,M,0.1454517951,0.5138703528
D_sulfuri,SUL1066.TIF,04_Apr_02,M,0.1520405997,0.5393528748
D_sulfuri,SUL1067.TIF,04_Apr_02,M,0.1622379973,0.5294323187
D_sulfuri,SUL1068.TIF,04_Apr_02,M,0.1865423943,0.5302028846
D_sulfuri,SUL1069.TIF,04_Apr_02,M,0.1659072623,0.5289202606
D_sulfuri,SUL1070.TIF,04_Apr_02,M,0.1584503957,0.5105233993
D_sulfuri,SUL1071.TIF,04_Apr_02,M,0.1886486668,0.547732543
D_sulfuri,SUL1072.TIF,04_Apr_02,M,0.1329849489,0.494278877
D_sulfuri,SUL1073.TIF,04_Apr_02,M,0.1331738484,0.4864652749
D_sulfuri,SUL1081.TIF,05_Apr_02,M,0.1542748948,0.5293242835
D_sulfuri,SUL1082.TIF,05_Apr_02,M,0.0778520276,0.4299872078
D_sulfuri,SUL1083.TIF,05_Apr_02,M,0.1514345202,0.5134921301
D_sulfuri,SUL1084.TIF,05_Apr_02,M,0.1499210103,0.4984501442
D_sulfuri,SUL1085.TIF,05_Apr_02,M,0.1650391865,0.5306556925
D_sulfuri,SUL1086.TIF,05_Apr_02,M,0.1553249415,0.5140900567
D_sulfuri,SUL1087.TIF,05_Apr_02,M,0.1625765856,0.5153114128
D_sulfuri,SUL1088.TIF,16_Apr_02,M,0.1828145171,0.5392083975
D_sulfuri,SUL1089.TIF,16_Apr_02,M,0.1233823137,0.4749131991
D_sulfuri,SUL1090.TIF,16_Apr_02,M,0.1396544109,0.4934530749
D_sulfuri,SUL1091.TIF,16_Apr_02,M,0.0881549791,0.4399519292
D_sulfuri,SUL1092.TIF,16_Apr_02,M,0.1206532231,0.4784984486
D_sulfuri,SUL1093.TIF,16_Apr_02,M,0.1768090321,0.5449916749
D_sulfuri,SUL1094.TIF,16_Apr_02,M,0.1097851792,0.467538389
D_sulfuri,SUL1095.TIF,16_Apr_02,M,0.3175003857,0.6828551302
D_sulfuri,SUL1096.TIF,16_Apr_02,M,0.1795703843,0.5339274225
D_sulfuri,SUL1097.TIF,16_Apr_02,M,0.1655407713,0.5103250457
D_sulfuri,SUL1098.TIF,16_Apr_02,M,0.1783717229,0.5282924505
D_sulfuri,SUL1099.TIF,16_Apr_02,M,0.0618682337,0.410636327
D_sulfuri,SUL1100.TIF,16_Apr_02,M,0.1165803749,0.4757814755
D_sulfuri,SUL1101.TIF,16_Apr_02,M,0.0545455791,0.4000478955
D_sulfuri,SUL1102.TIF,16_Apr_02,M,0.1775784916,0.527484761
D_sulfuri,SUL1120.TIF,16_Apr_02,M,0.1728628192,0.5204722663
D_sulfuri,SUL1121.TIF,16_Apr_02,M,0.1721112784,0.53755861
D_sulfuri,SUL1122.TIF,16_Apr_02,M,0.1589369964,0.5123386242
D_sulfuri,SUL1123.TIF,16_Apr_02,M,0.1674587498,0.5252743916
D_sulfuri,SUL1124.TIF,16_Apr_02,M,0.1466662637,0.5082491719
D_sulfuri,SUL1125.TIF,16_Apr_02,M,0.1679430388,0.5412260767
D_sulfuri,SUL1126.TIF,16_Apr_02,M,0.1885468614,0.5419268601
D_sulfuri,SUL1127.TIF,16_Apr_02,M,0.1696582344,0.5173170204
D_sulfuri,SUL1128.TIF,16_Apr_02,M,0.1660632106,0.5411348801
D_sulfuri,SUL1129.TIF,16_Apr_02,M,0.1703487256,0.5242289081
D_sulfuri,SUL1130.TIF,16_Apr_02,M,0.1861017567,0.526282441
D_sulfuri,SUL1131.TIF,16_Apr_02,M,0.1544657284,0.5232608511
D_sulfuri,SUL1132.TIF,16_Apr_02,M,0.1801201852,0.5289775162
D_sulfuri,SUL1133.TIF,16_Apr_02,M,0.1862454322,0.5377172783
D_sulfuri,SUL1134.TIF,16_Apr_02,M,0.1881801552,0.5549750087
D_sulfuri,SUL1135.TIF,16_Apr_02,M,0.1710378559,0.5270881939
D_sulfuri,SUL1136.TIF,16_Apr_02,M,0.1777530299,0.5454218801
D_sulfuri,SUL1154.TIF,16_Apr_02,M,0.1812393636,0.5304516201
D_sulfuri,SUL1155.TIF,16_Apr_02,M,0.1632056369,0.5246480138
D_sulfuri,SUL1156.TIF,16_Apr_02,M,0.3116385716,0.6876007599
D_sulfuri,SUL1157.TIF,16_Apr_02,M,0.1648204617,0.5315949061
D_sulfuri,SUL1158.TIF,16_Apr_02,M,0.1322280835,0.4905265985
D_sulfuri,SUL1159.TIF,16_Apr_02,M,0.1597864937,0.5126735316
D_sulfuri,SUL1160.TIF,16_Apr_02,M,0.1516517956,0.5349278609
D_sulfuri,SUL1161.TIF,16_Apr_02,M,0.1695117301,0.5351988662
D_sulfuri,SUL1162.TIF,16_Apr_02,M,0.1505670075,0.4927308266
D_sulfuri,SUL1163.TIF,16_Apr_02,M,0.1439153261,0.5146904275
D_sulfuri,SUL1164.TIF,16_Apr_02,M,0.1627645214,0.5281850885
D_sulfuri,SUL1165.TIF,16_Apr_02,M,0.1460428491,0.5060528963
D_sulfuri,SUL1166.TIF,16_Apr_02,M,0.159841758,0.5070306982
D_sulfuri,SUL1167.TIF,16_Apr_02,M,0.1767881615,0.5347627554
D_sulfuri,SUL1168.TIF,16_Apr_02,M,0.1585920162,0.5303831614
D_sulfuri,SUL1169.TIF,16_Apr_02,M,0.1535280202,0.5344162312
D_sulfuri,SUL1170.TIF,16_Apr_02,M,0.1276423137,0.4852820994
D_sulfuri,SUL1171.TIF,16_Apr_02,M,0.184421497,0.5423276174
D_sulfuri,SUL1172.TIF,16_Apr_02,M,0.1595635827,0.5382813664
D_sulfuri,SUL1184.TIF,16_Apr_02,M,0.1584572194,0.5122492975
D_sulfuri,SUL1185.TIF,16_Apr_02,M,0.1353608046,0.4997153513
D_sulfuri,SUL1186.TIF,16_Apr_02,M,0.1071469036,0.4705533712
D_sulfuri,SUL1187.TIF,16_Apr_02,M,0.0806994262,0.4389584308
D_sulfuri,SUL1188.TIF,16_Apr_02,M,0.1540145254,0.5146962291
D_sulfuri,SUL1189.TIF,16_Apr_02,M,0.09585478,0.4539395041
D_sulfuri,SUL1190.TIF,16_Apr_02,M,0.1161759879,0.4697048846
D_sulfuri,SUL1191.TIF,16_Apr_02,M,0.1558323818,0.5135869235
D_sulfuri,SUL1192.TIF,16_Apr_02,M,0.1279080504,0.4854774284
D_testace,TES1000.TIF,23_Oct_01,F,0.245225028,0.5805139076
D_testace,TES1001.TIF,23_Oct_01,F,0.3211816574,0.6543613193
D_testace,TES1002.TIF,23_Oct_01,F,0.2788012674,0.6072790622
D_testace,TES1003.TIF,23_Oct_01,F,0.3132356469,0.6286158737
D_testace,TES1004.TIF,23_Oct_01,F,0.2659040267,0.6047944932
D_testace,TES1005.TIF,23_Oct_01,F,0.2293476964,0.5490802352
D_testace,TES1015.TIF,23_Oct_01,F,0.2326602828,0.5455983681
D_testace,TES1016.TIF,23_Oct_01,F,0.3281517437,0.6524817876
D_testace,TES1017.TIF,23_Oct_01,F,0.3220562748,0.6522561832
D_testace,TES1018.TIF,23_Oct_01,F,0.3027014353,0.6355660213
D_testace,TES1019.TIF,23_Oct_01,F,0.2855649281,0.6073934889
D_testace,TES1020.TIF,23_Oct_01,F,0.3022091875,0.6306575941
D_testace,TES1021.TIF,23_Oct_01,F,0.2832513286,0.6161237286
D_testace,TES1022.TIF,23_Oct_01,F,0.3230066461,0.6580386999
D_testace,TES1023.TIF,10_Nov_01,F,0.2539446518,0.5812892417
D_testace,TES1024.TIF,10_Nov_01,F,0.2530036302,0.5644545662
D_testace,TES1025.TIF,10_Nov_01,F,0.2109107295,0.5476227505
D_testace,TES1026.TIF,10_Nov_01,F,0.1938704082,0.5072288206
D_testace,TES1006.TIF,23_Oct_01,M,0.1268317485,0.4366525232
D_testace,TES1007.TIF,23_Oct_01,M,0.0718249029,0.3817078227
D_testace,TES1008.TIF,23_Oct_01,M,0.1115607106,0.4083665062
D_testace,TES1009.TIF,23_Oct_01,M,0.0576954867,0.3682779429
D_testace,TES1010.TIF,23_Oct_01,M,0.1272422614,0.4422491926
D_testace,TES1011.TIF,23_Oct_01,M,0.1778020565,0.4825302096
D_testace,TES1012.TIF,23_Oct_01,M,0.1953011897,0.5143042104
D_testace,TES1013.TIF,23_Oct_01,M,0.2006100898,0.5048807025
D_testace,TES1014.TIF,23_Oct_01,M,0.1725293058,0.4799832095
D_testace,TES1027.TIF,10_Nov_01,M,0.0369171326,0.3374670734
D_testace,TES1028.TIF,10_Nov_01,M,0.0754748134,0.3953069041
D_testace,TES1029.TIF,10_Nov_01,M,0.0566604655,0.3595619859
D_testace,TES1031.TIF,10_Nov_01,M,0.1048237829,0.4247191499
D_testace,TES1032.TIF,10_Nov_01,M,0.0765510889,0.390656504
D_testace,TES1033.TIF,10_Nov_01,M,0.1430250512,0.4513206571
D_testace,TES1035.TIF,10_Nov_01,M,0.1053721746,0.4329245793
D_testace,TES1036.TIF,10_Nov_01,M,0.032997883,0.3183817138
D_testace,TES1037.TIF,10_Nov_01,M,0.079934877,0.3947111157
D_testace,TES1038.TIF,10_Nov_01,M,0.109219297,0.4081087743
D_testace,TES1039.TIF,10_Nov_01,M,0.1012073198,0.4077410828
D_testace,TES1040.TIF,10_Nov_01,M,0.0518307173,0.3578801432
D_testace,TES1041.TIF,10_Nov_01,M,0.0552090241,0.3456108467
H_thoraci,THO1000.TIF,18_Aug_00,F,0.0842461832,0.1524220332
H_thoraci,THO1001.TIF,21_Aug_00,F,0.1779390776,0.2489127738
H_thoraci,THO1002.TIF,21_Aug_00,F,0.1551444016,0.2270457484
H_thoraci,THO1003.TIF,21_Aug_00,F,0.0752438008,0.1397991352
H_thoraci,THO1004.TIF,21_Aug_00,F,0.0166689926,0.0816098447
H_thoraci,THO1005.TIF,21_Aug_00,F,0.0564082334,0.1161661906
H_thoraci,THO1006.TIF,21_Aug_00,F,0.0137776388,0.0480426428
H_thoraci,THO1017.TIF,28_Aug_00,F,0.1449151351,0.2136591421
H_thoraci,THO1019.TIF,28_Aug_00,F,0.0768975266,0.152779104
H_thoraci,THO1020.TIF,28_Aug_00,F,0.0842224447,0.1448287203
H_thoraci,THO1021.TIF,28_Aug_00,F,0.0525777875,0.1561239728
H_thoraci,THO1022.TIF,28_Aug_00,F,0.0721805971,0.1859389437
H_thoraci,THO1023.TIF,28_Aug_00,F,0.0243401343,0.1268522621
H_thoraci,THO1024.TIF,28_Aug_00,F,0.0209367016,0.0793976685
H_thoraci,THO1025.TIF,28_Aug_00,F,-0.0236065732,0.0680592059
H_thoraci,THO1026.TIF,28_Aug_00,F,0.1166637503,0.2078373332
H_thoraci,THO1027.TIF,28_Aug_00,F,-0.0871855321,-0.0042755712
H_thoraci,THO1028.TIF,28_Aug_00,F,0.0327467803,0.0538818351
H_thoraci,THO1029.TIF,28_Aug_00,F,-0.0016567422,0.0513708946
H_thoraci,THO1036.TIF,05_Sep_00,F,0.057080685,0.1130479823
H_thoraci,THO1037.TIF,05_Sep_00,F,0.1151748781,0.219425191
H_thoraci,THO1046.TIF,06_Sep_00,F,0.1032578593,0.2063666006
H_thoraci,THO1047.TIF,10_Sep_01,F,0.1052311931,0.1951917502
H_thoraci,THO1048.TIF,10_Sep_01,F,0.0652130172,0.1503218866
H_thoraci,THO1049.TIF,10_Sep_01,F,0.1063417288,0.1788648045
H_thoraci,THO1050.TIF,10_Sep_01,F,0.0135311517,0.1080968317
H_thoraci,THO1051.TIF,10_Sep_01,F,0.1729819296,0.2439892995
H_thoraci,THO1052.TIF,10_Sep_01,F,-0.0596092734,0.0091818153
H_thoraci,THO1053.TIF,10_Sep_01,F,0.0379122881,0.1179643919
H_thoraci,THO1054.TIF,10_Sep_01,F,0.1148405312,0.1783994495
H_thoraci,THO1057.TIF,10_Sep_01,F,0.1074101766,0.2114245886
H_thoraci,THO1059.TIF,10_Sep_01,F,0.0338569844,0.1587811369
H_thoraci,THO1060.TIF,10_Sep_01,F,0.0447702004,0.1087019506
H_thoraci,THO1061.TIF,10_Sep_01,F,0.0381267992,0.1593387612
H_thoraci,THO1064.TIF,10_Sep_01,F,0.1136792569,0.2001875564
H_thoraci,THO1066.TIF,13_Sep_01,F,0.0139352507,0.1376096842
H_thoraci,THO1068.TIF,13_Sep_01,F,0.1279400126,0.1863092007
H_thoraci,THO1069.TIF,13_Sep_01,F,0.0549208693,0.1250977411
H_thoraci,THO1070.TIF,13_Sep_01,F,-0.0904854819,-0.0621033733
H_thoraci,THO1071.TIF,13_Sep_01,F,0.0384436326,0.1547001841
H_thoraci,THO1072.TIF,13_Sep_01,F,0.0948079177,0.1640735186
H_thoraci,THO1073.TIF,13_Sep_01,F,0.0627139928,0.1288740044
H_thoraci,THO1074.TIF,13_Sep_01,F,0.0400410602,0.0951776059
H_thoraci,THO1075.TIF,13_Sep_01,F,0.0735321661,0.1271197901
H_thoraci,THO1076.TIF,13_Sep_01,F,0.0527550371,0.1362198248
H_thoraci,THO1093.TIF,13_Sep_01,F,0.0118730578,0.0624951322
H_thoraci,THO1094.TIF,13_Sep_01,F,-0.0250070458,0.029387129
H_thoraci,THO1095.TIF,13_Sep_01,F,0.0050232816,0.0734034773
H_thoraci,THO1096.TIF,13_Sep_01,F,0.0664803416,0.1074116686
H_thoraci,THO1097.TIF,13_Sep_01,F,-0.0298321635,0.0260754
H_thoraci,THO1098.TIF,13_Sep_01,F,0.0212603369,0.0689506031
H_thoraci,THO1099.TIF,13_Sep_01,F,0.0061794856,0.0870873241
H_thoraci,THO1100.TIF,13_Sep_01,F,-0.0182722573,0.0330941514
H_thoraci,THO1101.TIF,13_Sep_01,F,0.0740275846,0.1445642606
H_thoraci,THO1102.TIF,13_Sep_01,F,0.0888585766,0.1668583339
H_thoraci,THO1103.TIF,13_Sep_01,F,0.0816261189,0.0987643439
H_thoraci,THO1104.TIF,13_Sep_01,F,0.0065483471,0.0726294121
H_thoraci,THO1105.TIF,13_Sep_01,F,0.1242664661,0.1855049136
H_thoraci,THO1106.TIF,13_Sep_01,F,0.032087495,0.1471777045
H_thoraci,THO1107.TIF,13_Sep_01,F,0.0495599977,0.1135922465
H_thoraci,THO1108.TIF,13_Sep_01,F,0.0158124079,0.0831276165
H_thoraci,THO1109.TIF,13_Sep_01,F,-0.018297147,0.0601953377
H_thoraci,THO1110.TIF,13_Sep_01,F,0.0872273563,0.1318715793
H_thoraci,THO1111.TIF,13_Sep_01,F,0.0521845808,0.1285042615
H_thoraci,THO1112.TIF,13_Sep_01,F,0.0279780276,0.1312961957
H_thoraci,THO1113.TIF,13_Sep_01,F,-0.0424250636,0.0818139255
H_thoraci,THO1114.TIF,13_Sep_01,F,-0.0497718159,-0.0224372812
H_thoraci,THO1116.TIF,17_Sep_01,F,0.0507110208,0.1475638765
H_thoraci,THO1117.TIF,17_Sep_01,F,0.0316342599,0.109790004
H_thoraci,THO1118.TIF,24_Sep_01,F,0.1513906076,0.241647851
H_thoraci,THO1119.TIF,24_Sep_01,F,0.1479540155,0.2459151969
H_thoraci,THO1120.TIF,24_Sep_01,F,0.1153303843,0.2196644246
H_thoraci,THO1121.TIF,24_Sep_01,F,0.1304108787,0.2327262243
H_thoraci,THO1127.TIF,25_Jul_02,F,0.2061290708,0.3201730577
H_thoraci,THO1128.TIF,25_Jul_02,F,0.1926054659,0.2984942941
H_thoraci,THO1129.TIF,25_Jul_02,F,0.1741592207,0.2496465541
H_thoraci,THO1135.TIF,25_Jul_02,F,0.184098244,0.2753920542
H_thoraci,THO1136.TIF,25_Jul_02,F,0.2008068445,0.2855638316
H_thoraci,THO1137.TIF,25_Jul_02,F,0.2378893339,0.3616261629
H_thoraci,THO1138.TIF,25_Jul_02,F,0.2245703263,0.3057486417
H_thoraci,THO1139.TIF,30_Sep_02,F,0.0913866228,0.1537520453
H_thoraci,THO1144.TIF,30_Sep_02,F,0.2082709078,0.3214437426
H_thoraci,THO1147.TIF,30_Sep_02,F,0.1612893346,0.2022707923
H_thoraci,THO1150.TIF,30_Sep_02,F,0.1579869348,0.2703108873
H_thoraci,THO1153.TIF,30_Sep_02,F,0.1112499779,0.1813185506
H_thoraci,THO1156.TIF,30_Sep_02,F,0.0654770822,0.0902710589
H_thoraci,THO1158.TIF,30_Sep_02,F,0.1607446132,0.27438555
H_thoraci,THO1160.TIF,30_Sep_02,F,0.0114292207,0.0766527385
H_thoraci,THO1162.TIF,30_Sep_02,F,0.1533554852,0.2317962224
H_thoraci,THO1165.TIF,10_Oct_02,F,0.1687475977,0.2291392183
H_thoraci,THO1171.TIF,10_Oct_02,F,0.1508437748,0.2387834135
H_thoraci,THO1175.TIF,10_Oct_02,F,0.0956766819,0.1276657434
H_thoraci,THO1179.TIF,10_Oct_02,F,0.1634596673,0.2700086944
H_thoraci,THO1184.TIF,10_Oct_02,F,0.1643437575,0.2685226988
H_thoraci,THO1188.TIF,10_Oct_02,F,0.1355378803,0.2260386515
H_thoraci,THO1189.TIF,23_Oct_02,F,0.2944942023,0.3420041947
H_thoraci,THO1190.TIF,23_Oct_02,F,0.3193495975,0.3764749356
H_thoraci,THO1191.TIF,23_Oct_02,F,0.3075040659,0.3671746716
H_thoraci,THO1192.TIF,23_Oct_02,F,0.2718139935,0.3203596599
H_thoraci,THO1193.TIF,23_Oct_02,F,0.2815694744,0.3283770848
H_thoraci,THO1199.TIF,23_Oct_02,F,0.3086949134,0.3883794235
H_thoraci,THO1200.TIF,23_Oct_02,F,0.3072777667,0.3642902589
H_thoraci,THO1201.TIF,23_Oct_02,F,0.3424186392,0.3860114734
H_thoraci,THO1202.TIF,23_Oct_02,F,0.3017178561,0.3978712555
H_thoraci,THO1203.TIF,23_Oct_02,F,0.2981199944,0.3964571011
H_thoraci,THO1205.TIF,23_Oct_02,F,0.2915480205,0.3948035841
H_thoraci,THO1206.TIF,23_Oct_02,F,0.2721449222,0.3374438131
H_thoraci,THO1207.TIF,23_Oct_02,F,0.2777339479,0.3686155967
H_thoraci,THO1208.TIF,23_Oct_02,F,0.3244730957,0.4339652458
H_thoraci,THO1209.TIF,24_Oct_02,F,0.3395938025,0.4374026456
H_thoraci,THO1210.TIF,24_Oct_02,F,0.2717058734,0.3479470328
H_thoraci,THO1211.TIF,24_Oct_02,F,0.2633465293,0.302420416
H_thoraci,THO1212.TIF,24_Oct_02,F,0.2992628353,0.3308023568
H_thoraci,THO1213.TIF,24_Oct_02,F,0.2615670892,0.3358416886
H_thoraci,THO1226.TIF,25_Oct_02,F,0.2720971033,0.3420587855
H_thoraci,THO1227.TIF,25_Oct_02,F,0.3043840701,0.3788334998
H_thoraci,THO1228.TIF,25_Oct_02,F,0.2760066545,0.3173127638
H_thoraci,THO1229.TIF,25_Oct_02,F,0.2622103659,0.2991333684
H_thoraci,THO1230.TIF,25_Oct_02,F,0.266817986,0.3645446044
H_thoraci,THO1231.TIF,25_Oct_02,F,0.2964886773,0.4019270111
H_thoraci,THO1232.TIF,25_Oct_02,F,0.3085602583,0.386318394
H_thoraci,THO1233.TIF,25_Oct_02,F,0.3192969754,0.3857181027
H_thoraci,THO1234.TIF,25_Oct_02,F,0.3272514271,0.4197832292
H_thoraci,THO1242.TIF,25_Oct_02,F,0.2349362512,0.3049517733
H_thoraci,THO1243.TIF,25_Oct_02,F,0.2456001525,0.3236302807
H_thoraci,THO1244.TIF,25_Oct_02,F,0.2442633407,0.3250963615
H_thoraci,THO1252.TIF,25_Oct_02,F,0.2719902299,0.3336085849
